data,municipio,uf,casos confirmados,mortes
08/04/2020,Sapucaia,RJ,1,0.0
29/03/2020,Seropédica,RJ,1,
30/03/2020,Seropédica,RJ,1,
31/03/2020,Seropédica,RJ,1,
01/04/2020,Seropédica,RJ,1,0.0
02/04/2020,Seropédica,RJ,1,0.0
03/04/2020,Seropédica,RJ,1,0.0
04/04/2020,Seropédica,RJ,1,0.0
05/04/2020,Seropédica,RJ,1,0.0
06/04/2020,Seropédica,RJ,1,0.0
07/04/2020,Seropédica,RJ,2,0.0
08/04/2020,Seropédica,RJ,2,0.0
05/04/2020,Tanguá,RJ,1,0.0
06/04/2020,Tanguá,RJ,1,0.0
07/04/2020,Tanguá,RJ,1,0.0
08/04/2020,Tanguá,RJ,1,0.0
30/03/2020,Teresópolis,RJ,1,
31/03/2020,Teresópolis,RJ,1,
01/04/2020,Teresópolis,RJ,1,0.0
02/04/2020,Teresópolis,RJ,1,0.0
03/04/2020,Teresópolis,RJ,1,0.0
04/04/2020,Teresópolis,RJ,4,0.0
05/04/2020,Teresópolis,RJ,7,0.0
06/04/2020,Teresópolis,RJ,7,0.0
07/04/2020,Teresópolis,RJ,7,0.0
08/04/2020,Teresópolis,RJ,7,0.0
05/04/2020,Trajano de Moraes,RJ,1,0.0
06/04/2020,Trajano de Moraes,RJ,0,0.0
07/04/2020,Trajano de Moraes,RJ,0,0.0
08/04/2020,Trajano de Moraes,RJ,0,0.0
03/04/2020,Três Rios,RJ,1,0.0
04/04/2020,Três Rios,RJ,1,0.0
05/04/2020,Três Rios,RJ,1,0.0
06/04/2020,Três Rios,RJ,1,0.0
07/04/2020,Três Rios,RJ,1,0.0
08/04/2020,Três Rios,RJ,1,0.0
25/03/2020,Valença,RJ,1,
26/03/2020,Valença,RJ,1,
27/03/2020,Valença,RJ,1,
28/03/2020,Valença,RJ,1,
29/03/2020,Valença,RJ,1,
30/03/2020,Valença,RJ,1,
31/03/2020,Valença,RJ,1,
01/04/2020,Valença,RJ,1,0.0
02/04/2020,Valença,RJ,1,0.0
03/04/2020,Valença,RJ,1,0.0
04/04/2020,Valença,RJ,2,0.0
05/04/2020,Valença,RJ,2,0.0
06/04/2020,Valença,RJ,2,0.0
07/04/2020,Valença,RJ,2,0.0
08/04/2020,Valença,RJ,2,0.0
24/03/2020,Volta Redonda,RJ,4,
25/03/2020,Volta Redonda,RJ,6,
26/03/2020,Volta Redonda,RJ,7,
27/03/2020,Volta Redonda,RJ,9,1.0
28/03/2020,Volta Redonda,RJ,11,1.0
29/03/2020,Volta Redonda,RJ,11,1.0
30/03/2020,Volta Redonda,RJ,11,1.0
31/03/2020,Volta Redonda,RJ,12,1.0
01/04/2020,Volta Redonda,RJ,12,1.0
02/04/2020,Volta Redonda,RJ,43,2.0
03/04/2020,Volta Redonda,RJ,44,2.0
04/04/2020,Volta Redonda,RJ,45,2.0
05/04/2020,Volta Redonda,RJ,45,2.0
06/04/2020,Volta Redonda,RJ,55,2.0
07/04/2020,Volta Redonda,RJ,58,2.0
08/04/2020,Volta Redonda,RJ,58,2.0
03/04/2020,Açu,RN,6,0.0
04/04/2020,Açu,RN,7,0.0
05/04/2020,Açu,RN,8,0.0
06/04/2020,Açu,RN,8,0.0
07/04/2020,Açu,RN,8,0.0
08/04/2020,Açu,RN,8,0.0
30/03/2020,Apodi,RN,1,
31/03/2020,Apodi,RN,1,
01/04/2020,Apodi,RN,1,0.0
02/04/2020,Apodi,RN,1,0.0
03/04/2020,Apodi,RN,1,0.0
04/04/2020,Apodi,RN,1,0.0
05/04/2020,Apodi,RN,1,0.0
06/04/2020,Apodi,RN,1,0.0
07/04/2020,Apodi,RN,1,0.0
08/04/2020,Apodi,RN,2,0.0
05/04/2020,Areia Branca,RN,1,0.0
06/04/2020,Areia Branca,RN,1,0.0
07/04/2020,Areia Branca,RN,1,0.0
08/04/2020,Areia Branca,RN,1,0.0
29/03/2020,Assú,RN,1,
30/03/2020,Assú,RN,1,
31/03/2020,Assú,RN,1,
01/04/2020,Assú,RN,1,0.0
02/04/2020,Assú,RN,1,0.0
03/04/2020,Assú,RN,1,0.0
04/04/2020,Assú,RN,1,0.0
05/04/2020,Assú,RN,1,0.0
06/04/2020,Assú,RN,1,0.0
07/04/2020,Assú,RN,1,0.0
08/04/2020,Assú,RN,1,0.0
03/04/2020,Baía Formosa,RN,1,0.0
04/04/2020,Baía Formosa,RN,1,0.0
05/04/2020,Baía Formosa,RN,1,0.0
06/04/2020,Baía Formosa,RN,1,0.0
07/04/2020,Baía Formosa,RN,1,0.0
08/04/2020,Baía Formosa,RN,1,0.0
29/03/2020,Caicó,RN,1,
30/03/2020,Caicó,RN,1,
31/03/2020,Caicó,RN,1,
01/04/2020,Caicó,RN,1,
02/04/2020,Caicó,RN,1,0.0
03/04/2020,Caicó,RN,0,0.0
04/04/2020,Caicó,RN,0,0.0
05/04/2020,Caicó,RN,0,0.0
06/04/2020,Caicó,RN,0,0.0
07/04/2020,Caicó,RN,0,0.0
08/04/2020,Caicó,RN,0,0.0
03/04/2020,Caraúbas,RN,1,0.0
04/04/2020,Caraúbas,RN,1,0.0
05/04/2020,Caraúbas,RN,1,0.0
06/04/2020,Caraúbas,RN,1,0.0
07/04/2020,Caraúbas,RN,1,0.0
08/04/2020,Caraúbas,RN,1,0.0
30/03/2020,Carnaubais,RN,1,
31/03/2020,Carnaubais,RN,1,
01/04/2020,Carnaubais,RN,1,0.0
02/04/2020,Carnaubais,RN,1,0.0
03/04/2020,Carnaubais,RN,1,0.0
04/04/2020,Carnaubais,RN,1,0.0
05/04/2020,Carnaubais,RN,1,0.0
06/04/2020,Carnaubais,RN,1,0.0
07/04/2020,Carnaubais,RN,1,0.0
08/04/2020,Carnaubais,RN,1,0.0
01/04/2020,Ceará-Mirim,RN,1,0.0
02/04/2020,Ceará-Mirim,RN,2,0.0
03/04/2020,Ceará-Mirim,RN,3,0.0
04/04/2020,Ceará-Mirim,RN,4,0.0
05/04/2020,Ceará-Mirim,RN,3,0.0
06/04/2020,Ceará-Mirim,RN,3,0.0
07/04/2020,Ceará-Mirim,RN,3,0.0
08/04/2020,Ceará-Mirim,RN,3,0.0
03/04/2020,Extremoz,RN,5,0.0
04/04/2020,Extremoz,RN,6,0.0
05/04/2020,Extremoz,RN,5,0.0
06/04/2020,Extremoz,RN,5,0.0
07/04/2020,Extremoz,RN,5,0.0
08/04/2020,Extremoz,RN,5,0.0
08/04/2020,Não informado,RN,12,0.0
30/03/2020,Luís Gomes,RN,1,
31/03/2020,Luís Gomes,RN,1,
01/04/2020,Luís Gomes,RN,1,0.0
02/04/2020,Luís Gomes,RN,1,0.0
03/04/2020,Luís Gomes,RN,1,0.0
04/04/2020,Luís Gomes,RN,1,0.0
05/04/2020,Luís Gomes,RN,1,0.0
06/04/2020,Luís Gomes,RN,1,0.0
07/04/2020,Luís Gomes,RN,1,0.0
08/04/2020,Luís Gomes,RN,1,0.0
28/03/2020,Macaíba,RN,1,
29/03/2020,Macaíba,RN,1,
30/03/2020,Macaíba,RN,1,
31/03/2020,Macaíba,RN,1,
01/04/2020,Macaíba,RN,1,0.0
02/04/2020,Macaíba,RN,1,0.0
03/04/2020,Macaíba,RN,1,0.0
04/04/2020,Macaíba,RN,1,0.0
05/04/2020,Macaíba,RN,2,0.0
06/04/2020,Macaíba,RN,2,0.0
07/04/2020,Macaíba,RN,2,0.0
08/04/2020,Macaíba,RN,2,0.0
28/03/2020,Monte Alegre,RN,1,
29/03/2020,Monte Alegre,RN,1,
30/03/2020,Monte Alegre,RN,1,
31/03/2020,Monte Alegre,RN,1,
01/04/2020,Monte Alegre,RN,1,0.0
02/04/2020,Monte Alegre,RN,1,0.0
03/04/2020,Monte Alegre,RN,1,0.0
04/04/2020,Monte Alegre,RN,1,0.0
05/04/2020,Monte Alegre,RN,1,0.0
06/04/2020,Monte Alegre,RN,1,0.0
07/04/2020,Monte Alegre,RN,1,0.0
08/04/2020,Monte Alegre,RN,1,0.0
21/03/2020,Mossoró,RN,1,
22/03/2020,Mossoró,RN,1,
23/03/2020,Mossoró,RN,1,
24/03/2020,Mossoró,RN,1,
25/03/2020,Mossoró,RN,1,
26/03/2020,Mossoró,RN,2,
27/03/2020,Mossoró,RN,5,
28/03/2020,Mossoró,RN,14,
29/03/2020,Mossoró,RN,16,1.0
30/03/2020,Mossoró,RN,16,1.0
31/03/2020,Mossoró,RN,17,1.0
01/04/2020,Mossoró,RN,20,1.0
02/04/2020,Mossoró,RN,21,1.0
03/04/2020,Mossoró,RN,43,3.0
04/04/2020,Mossoró,RN,53,3.0
05/04/2020,Mossoró,RN,58,3.0
06/04/2020,Mossoró,RN,59,3.0
07/04/2020,Mossoró,RN,63,3.0
08/04/2020,Mossoró,RN,63,5.0
01/04/2020,Não informado,RN,2,0.0
02/04/2020,Não informado,RN,2,0.0
03/04/2020,Não informado,RN,5,0.0
04/04/2020,Não informado,RN,6,0.0
05/04/2020,Não informado,RN,5,0.0
06/04/2020,Não informado,RN,5,0.0
07/04/2020,Não informado,RN,4,0.0
08/04/2020,Não informado,RN,4,0.0
12/03/2020,Natal,RN,0,0.0
13/03/2020,Natal,RN,0,0.0
14/03/2020,Natal,RN,0,0.0
15/03/2020,Natal,RN,1,0.0
16/03/2020,Natal,RN,1,0.0
17/03/2020,Natal,RN,1,0.0
18/03/2020,Natal,RN,1,0.0
19/03/2020,Natal,RN,1,0.0
20/03/2020,Natal,RN,1,0.0
21/03/2020,Natal,RN,6,0.0
22/03/2020,Natal,RN,6,0.0
23/03/2020,Natal,RN,9,0.0
24/03/2020,Natal,RN,9,0.0
25/03/2020,Natal,RN,9,0.0
26/03/2020,Natal,RN,13,0.0
27/03/2020,Natal,RN,19,0.0
28/03/2020,Natal,RN,22,0.0
29/03/2020,Natal,RN,34,0.0
30/03/2020,Natal,RN,37,0.0
31/03/2020,Natal,RN,43,0.0
01/04/2020,Natal,RN,48,1.0
02/04/2020,Natal,RN,56,1.0
03/04/2020,Natal,RN,77,1.0
04/04/2020,Natal,RN,94,1.0
05/04/2020,Natal,RN,111,2.0
06/04/2020,Natal,RN,113,2.0
07/04/2020,Natal,RN,116,2.0
08/04/2020,Natal,RN,116,3.0
21/03/2020,Parnamirim,RN,2,
22/03/2020,Parnamirim,RN,2,
23/03/2020,Parnamirim,RN,3,
24/03/2020,Parnamirim,RN,4,
25/03/2020,Parnamirim,RN,4,
26/03/2020,Parnamirim,RN,4,
27/03/2020,Parnamirim,RN,4,
28/03/2020,Parnamirim,RN,6,
29/03/2020,Parnamirim,RN,9,
30/03/2020,Parnamirim,RN,10,
31/03/2020,Parnamirim,RN,10,
01/04/2020,Parnamirim,RN,11,0.0
02/04/2020,Parnamirim,RN,13,0.0
03/04/2020,Parnamirim,RN,17,0.0
04/04/2020,Parnamirim,RN,21,0.0
05/04/2020,Parnamirim,RN,26,0.0
06/04/2020,Parnamirim,RN,27,0.0
07/04/2020,Parnamirim,RN,28,0.0
08/04/2020,Parnamirim,RN,30,0.0
28/03/2020,Passa e Fica,RN,1,
29/03/2020,Passa e Fica,RN,1,
30/03/2020,Passa e Fica,RN,1,
31/03/2020,Passa e Fica,RN,1,
01/04/2020,Passa e Fica,RN,1,0.0
02/04/2020,Passa e Fica,RN,1,0.0
03/04/2020,Passa e Fica,RN,1,0.0
04/04/2020,Passa e Fica,RN,1,0.0
05/04/2020,Passa e Fica,RN,1,0.0
06/04/2020,Passa e Fica,RN,1,0.0
07/04/2020,Passa e Fica,RN,1,0.0
08/04/2020,Passa e Fica,RN,1,0.0
03/04/2020,Santo Antônio,RN,1,0.0
04/04/2020,Santo Antônio,RN,1,0.0
05/04/2020,Santo Antônio,RN,1,0.0
06/04/2020,Santo Antônio,RN,1,0.0
07/04/2020,Santo Antônio,RN,1,0.0
08/04/2020,Santo Antônio,RN,1,0.0
29/03/2020,São Gonçalo do Amarante,RN,1,
30/03/2020,São Gonçalo do Amarante,RN,2,
31/03/2020,São Gonçalo do Amarante,RN,2,
01/04/2020,São Gonçalo do Amarante,RN,1,0.0
02/04/2020,São Gonçalo do Amarante,RN,1,0.0
03/04/2020,São Gonçalo do Amarante,RN,9,0.0
04/04/2020,São Gonçalo do Amarante,RN,11,0.0
05/04/2020,São Gonçalo do Amarante,RN,10,0.0
06/04/2020,São Gonçalo do Amarante,RN,10,0.0
07/04/2020,São Gonçalo do Amarante,RN,11,1.0
08/04/2020,São Gonçalo do Amarante,RN,11,1.0
29/03/2020,São José de Mipibu,RN,1,
30/03/2020,São José de Mipibu,RN,1,
31/03/2020,São José de Mipibu,RN,1,
01/04/2020,São José de Mipibu,RN,1,0.0
02/04/2020,São José de Mipibu,RN,1,0.0
03/04/2020,São José de Mipibu,RN,1,0.0
04/04/2020,São José de Mipibu,RN,1,0.0
05/04/2020,São José de Mipibu,RN,1,0.0
06/04/2020,São José de Mipibu,RN,1,0.0
07/04/2020,São José de Mipibu,RN,1,0.0
08/04/2020,São José de Mipibu,RN,1,0.0
05/04/2020,São Pedro,RN,1,0.0
06/04/2020,São Pedro,RN,1,0.0
07/04/2020,São Pedro,RN,1,0.0
08/04/2020,São Pedro,RN,1,0.0
04/04/2020,Taipu,RN,1,1.0
05/04/2020,Taipu,RN,1,1.0
06/04/2020,Taipu,RN,1,1.0
07/04/2020,Taipu,RN,1,1.0
08/04/2020,Taipu,RN,1,1.0
04/04/2020,Tenente Ananias,RN,1,1.0
05/04/2020,Tenente Ananias,RN,1,1.0
06/04/2020,Tenente Ananias,RN,1,1.0
07/04/2020,Tenente Ananias,RN,1,1.0
08/04/2020,Tenente Ananias,RN,1,1.0
29/03/2020,Tibau,RN,1,
30/03/2020,Tibau,RN,1,
31/03/2020,Tibau,RN,1,
01/04/2020,Tibau,RN,1,0.0
02/04/2020,Tibau,RN,1,0.0
03/04/2020,Tibau,RN,1,0.0
04/04/2020,Tibau,RN,1,0.0
05/04/2020,Tibau,RN,1,0.0
06/04/2020,Tibau,RN,1,0.0
07/04/2020,Tibau,RN,1,0.0
08/04/2020,Tibau,RN,1,0.0
30/03/2020,Jaru,RO,1,
31/03/2020,Jaru,RO,1,
01/04/2020,Jaru,RO,1,0.0
02/04/2020,Jaru,RO,1,0.0
03/04/2020,Jaru,RO,1,0.0
04/04/2020,Jaru,RO,1,0.0
05/04/2020,Jaru,RO,1,0.0
06/04/2020,Jaru,RO,1,0.0
07/04/2020,Jaru,RO,1,0.0
08/04/2020,Jaru,RO,1,0.0
21/03/2020,Ji-Paraná,RO,1,
22/03/2020,Ji-Paraná,RO,1,
23/03/2020,Ji-Paraná,RO,1,
24/03/2020,Ji-Paraná,RO,1,
25/03/2020,Ji-Paraná,RO,1,
26/03/2020,Ji-Paraná,RO,1,
27/03/2020,Ji-Paraná,RO,1,
28/03/2020,Ji-Paraná,RO,1,
29/03/2020,Ji-Paraná,RO,1,
30/03/2020,Ji-Paraná,RO,1,
31/03/2020,Ji-Paraná,RO,1,
01/04/2020,Ji-Paraná,RO,1,0.0
02/04/2020,Ji-Paraná,RO,1,0.0
03/04/2020,Ji-Paraná,RO,1,0.0
04/04/2020,Ji-Paraná,RO,1,0.0
05/04/2020,Ji-Paraná,RO,1,0.0
06/04/2020,Ji-Paraná,RO,1,0.0
07/04/2020,Ji-Paraná,RO,1,0.0
08/04/2020,Ji-Paraná,RO,1,0.0
08/04/2020,Ouro Preto do Oeste,RO,1,0.0
21/03/2020,Porto Velho,RO,2,
22/03/2020,Porto Velho,RO,2,
23/03/2020,Porto Velho,RO,2,
24/03/2020,Porto Velho,RO,2,
25/03/2020,Porto Velho,RO,4,
26/03/2020,Porto Velho,RO,5,
27/03/2020,Porto Velho,RO,5,
28/03/2020,Porto Velho,RO,5,
29/03/2020,Porto Velho,RO,5,
30/03/2020,Porto Velho,RO,6,1.0
31/03/2020,Porto Velho,RO,7,1.0
01/04/2020,Porto Velho,RO,7,1.0
02/04/2020,Porto Velho,RO,8,1.0
03/04/2020,Porto Velho,RO,8,1.0
04/04/2020,Porto Velho,RO,9,1.0
05/04/2020,Porto Velho,RO,10,1.0
06/04/2020,Porto Velho,RO,14,1.0
07/04/2020,Porto Velho,RO,19,1.0
08/04/2020,Porto Velho,RO,21,1.0
05/04/2020,Rolim de Moura,RO,1,0.0
06/04/2020,Rolim de Moura,RO,1,0.0
07/04/2020,Rolim de Moura,RO,1,0.0
08/04/2020,Rolim de Moura,RO,1,0.0
05/04/2020,Vilhena,RO,1,0.0
06/04/2020,Vilhena,RO,1,0.0
07/04/2020,Vilhena,RO,1,0.0
08/04/2020,Vilhena,RO,1,0.0
07/04/2020,Alto Alegre,RR,1,0.0
08/04/2020,Alto Alegre,RR,1,0.0
21/03/2020,Boa Vista,RR,2,
22/03/2020,Boa Vista,RR,2,
23/03/2020,Boa Vista,RR,2,
24/03/2020,Boa Vista,RR,8,
25/03/2020,Boa Vista,RR,8,
26/03/2020,Boa Vista,RR,10,
27/03/2020,Boa Vista,RR,10,
28/03/2020,Boa Vista,RR,14,
29/03/2020,Boa Vista,RR,14,
30/03/2020,Boa Vista,RR,14,
31/03/2020,Boa Vista,RR,20,
01/04/2020,Boa Vista,RR,19,0.0
02/04/2020,Boa Vista,RR,24,0.0
03/04/2020,Boa Vista,RR,31,1.0
04/04/2020,Boa Vista,RR,36,1.0
05/04/2020,Boa Vista,RR,36,1.0
06/04/2020,Boa Vista,RR,36,1.0
07/04/2020,Boa Vista,RR,42,1.0
08/04/2020,Boa Vista,RR,45,1.0
27/03/2020,Bonfim,RR,2,
28/03/2020,Bonfim,RR,2,
29/03/2020,Bonfim,RR,2,
30/03/2020,Bonfim,RR,2,
31/03/2020,Bonfim,RR,2,
01/04/2020,Bonfim,RR,3,0.0
02/04/2020,Bonfim,RR,3,0.0
03/04/2020,Bonfim,RR,3,0.0
04/04/2020,Bonfim,RR,3,0.0
05/04/2020,Bonfim,RR,3,0.0
06/04/2020,Bonfim,RR,3,0.0
07/04/2020,Bonfim,RR,3,0.0
08/04/2020,Bonfim,RR,3,0.0
02/04/2020,Cantá,RR,3,0.0
03/04/2020,Cantá,RR,3,0.0
04/04/2020,Cantá,RR,3,0.0
05/04/2020,Cantá,RR,3,0.0
06/04/2020,Cantá,RR,3,0.0
07/04/2020,Cantá,RR,3,0.0
08/04/2020,Cantá,RR,3,0.0
01/04/2020,Alegrete,RS,1,0.0
02/04/2020,Alegrete,RS,1,0.0
03/04/2020,Alegrete,RS,1,0.0
04/04/2020,Alegrete,RS,1,0.0
05/04/2020,Alegrete,RS,1,0.0
06/04/2020,Alegrete,RS,1,0.0
07/04/2020,Alegrete,RS,1,0.0
08/04/2020,Alegrete,RS,1,0.0
19/03/2020,Alvorada,RS,1,
20/03/2020,Alvorada,RS,1,
21/03/2020,Alvorada,RS,2,
22/03/2020,Alvorada,RS,2,
23/03/2020,Alvorada,RS,2,
24/03/2020,Alvorada,RS,2,
25/03/2020,Alvorada,RS,2,
26/03/2020,Alvorada,RS,2,
27/03/2020,Alvorada,RS,2,
28/03/2020,Alvorada,RS,2,
29/03/2020,Alvorada,RS,2,
30/03/2020,Alvorada,RS,2,
31/03/2020,Alvorada,RS,2,
01/04/2020,Alvorada,RS,2,0.0
02/04/2020,Alvorada,RS,3,0.0
03/04/2020,Alvorada,RS,3,0.0
04/04/2020,Alvorada,RS,3,0.0
05/04/2020,Alvorada,RS,4,0.0
06/04/2020,Alvorada,RS,4,0.0
07/04/2020,Alvorada,RS,4,0.0
08/04/2020,Alvorada,RS,4,1.0
24/03/2020,Anta Gorda,RS,1,
25/03/2020,Anta Gorda,RS,2,
26/03/2020,Anta Gorda,RS,2,
27/03/2020,Anta Gorda,RS,2,
28/03/2020,Anta Gorda,RS,2,
29/03/2020,Anta Gorda,RS,2,
30/03/2020,Anta Gorda,RS,2,
31/03/2020,Anta Gorda,RS,2,
01/04/2020,Anta Gorda,RS,2,0.0
02/04/2020,Anta Gorda,RS,2,0.0
03/04/2020,Anta Gorda,RS,2,0.0
04/04/2020,Anta Gorda,RS,2,0.0
05/04/2020,Anta Gorda,RS,2,0.0
06/04/2020,Anta Gorda,RS,2,0.0
07/04/2020,Anta Gorda,RS,2,0.0
08/04/2020,Anta Gorda,RS,2,0.0
05/04/2020,Arroio do Sal,RS,1,0.0
06/04/2020,Arroio do Sal,RS,1,0.0
07/04/2020,Arroio do Sal,RS,1,0.0
08/04/2020,Arroio do Sal,RS,1,0.0
08/04/2020,Arroio dos Ratos,RS,1,0.0
19/03/2020,Bagé,RS,2,
20/03/2020,Bagé,RS,2,
21/03/2020,Bagé,RS,3,
22/03/2020,Bagé,RS,3,
23/03/2020,Bagé,RS,7,
24/03/2020,Bagé,RS,7,
25/03/2020,Bagé,RS,7,
26/03/2020,Bagé,RS,8,
27/03/2020,Bagé,RS,9,
28/03/2020,Bagé,RS,9,
29/03/2020,Bagé,RS,9,
30/03/2020,Bagé,RS,15,
31/03/2020,Bagé,RS,15,
01/04/2020,Bagé,RS,15,0.0
02/04/2020,Bagé,RS,16,0.0
03/04/2020,Bagé,RS,18,0.0
04/04/2020,Bagé,RS,18,0.0
05/04/2020,Bagé,RS,24,0.0
06/04/2020,Bagé,RS,26,0.0
07/04/2020,Bagé,RS,27,0.0
08/04/2020,Bagé,RS,27,0.0
18/03/2020,Bento Gonçalves,RS,1,
19/03/2020,Bento Gonçalves,RS,1,
20/03/2020,Bento Gonçalves,RS,1,
21/03/2020,Bento Gonçalves,RS,3,
22/03/2020,Bento Gonçalves,RS,3,
23/03/2020,Bento Gonçalves,RS,3,
24/03/2020,Bento Gonçalves,RS,2,
25/03/2020,Bento Gonçalves,RS,3,
26/03/2020,Bento Gonçalves,RS,3,
27/03/2020,Bento Gonçalves,RS,2,
28/03/2020,Bento Gonçalves,RS,2,
29/03/2020,Bento Gonçalves,RS,2,
30/03/2020,Bento Gonçalves,RS,3,
31/03/2020,Bento Gonçalves,RS,3,
01/04/2020,Bento Gonçalves,RS,2,0.0
02/04/2020,Bento Gonçalves,RS,4,0.0
03/04/2020,Bento Gonçalves,RS,9,0.0
04/04/2020,Bento Gonçalves,RS,9,0.0
05/04/2020,Bento Gonçalves,RS,9,0.0
06/04/2020,Bento Gonçalves,RS,9,0.0
07/04/2020,Bento Gonçalves,RS,11,0.0
08/04/2020,Bento Gonçalves,RS,11,0.0
27/03/2020,Cachoeira do Sul,RS,1,
28/03/2020,Cachoeira do Sul,RS,1,
29/03/2020,Cachoeira do Sul,RS,1,
30/03/2020,Cachoeira do Sul,RS,1,
31/03/2020,Cachoeira do Sul,RS,1,
01/04/2020,Cachoeira do Sul,RS,1,0.0
02/04/2020,Cachoeira do Sul,RS,1,0.0
03/04/2020,Cachoeira do Sul,RS,1,0.0
04/04/2020,Cachoeira do Sul,RS,1,0.0
05/04/2020,Cachoeira do Sul,RS,2,0.0
06/04/2020,Cachoeira do Sul,RS,2,0.0
07/04/2020,Cachoeira do Sul,RS,2,0.0
08/04/2020,Cachoeira do Sul,RS,2,0.0
31/03/2020,Cachoeirinha,RS,1,
01/04/2020,Cachoeirinha,RS,1,0.0
02/04/2020,Cachoeirinha,RS,2,0.0
03/04/2020,Cachoeirinha,RS,2,0.0
04/04/2020,Cachoeirinha,RS,2,0.0
05/04/2020,Cachoeirinha,RS,2,0.0
06/04/2020,Cachoeirinha,RS,4,0.0
07/04/2020,Cachoeirinha,RS,4,0.0
08/04/2020,Cachoeirinha,RS,4,0.0
10/03/2020,Campo Bom,RS,1,
11/03/2020,Campo Bom,RS,1,
12/03/2020,Campo Bom,RS,1,
13/03/2020,Campo Bom,RS,1,
14/03/2020,Campo Bom,RS,1,
15/03/2020,Campo Bom,RS,1,
16/03/2020,Campo Bom,RS,1,
17/03/2020,Campo Bom,RS,1,
18/03/2020,Campo Bom,RS,2,
19/03/2020,Campo Bom,RS,2,
20/03/2020,Campo Bom,RS,2,
21/03/2020,Campo Bom,RS,2,
22/03/2020,Campo Bom,RS,2,
23/03/2020,Campo Bom,RS,2,
24/03/2020,Campo Bom,RS,2,
25/03/2020,Campo Bom,RS,2,
26/03/2020,Campo Bom,RS,2,
27/03/2020,Campo Bom,RS,2,
28/03/2020,Campo Bom,RS,2,
29/03/2020,Campo Bom,RS,2,
30/03/2020,Campo Bom,RS,2,
31/03/2020,Campo Bom,RS,2,
01/04/2020,Campo Bom,RS,2,0.0
02/04/2020,Campo Bom,RS,2,0.0
03/04/2020,Campo Bom,RS,3,0.0
04/04/2020,Campo Bom,RS,3,0.0
05/04/2020,Campo Bom,RS,3,0.0
06/04/2020,Campo Bom,RS,4,0.0
07/04/2020,Campo Bom,RS,4,0.0
08/04/2020,Campo Bom,RS,4,0.0
28/03/2020,Canguçu,RS,1,
29/03/2020,Canguçu,RS,1,
30/03/2020,Canguçu,RS,1,
31/03/2020,Canguçu,RS,1,
01/04/2020,Canguçu,RS,1,0.0
02/04/2020,Canguçu,RS,1,0.0
03/04/2020,Canguçu,RS,1,0.0
04/04/2020,Canguçu,RS,1,0.0
05/04/2020,Canguçu,RS,1,0.0
06/04/2020,Canguçu,RS,1,0.0
07/04/2020,Canguçu,RS,1,0.0
08/04/2020,Canguçu,RS,1,0.0
21/03/2020,Canoas,RS,2,
22/03/2020,Canoas,RS,3,
23/03/2020,Canoas,RS,5,
24/03/2020,Canoas,RS,5,
25/03/2020,Canoas,RS,6,
26/03/2020,Canoas,RS,6,
27/03/2020,Canoas,RS,7,
28/03/2020,Canoas,RS,7,
29/03/2020,Canoas,RS,8,
30/03/2020,Canoas,RS,8,
31/03/2020,Canoas,RS,8,
01/04/2020,Canoas,RS,8,0.0
02/04/2020,Canoas,RS,8,0.0
03/04/2020,Canoas,RS,8,0.0
04/04/2020,Canoas,RS,8,0.0
05/04/2020,Canoas,RS,10,0.0
06/04/2020,Canoas,RS,11,0.0
07/04/2020,Canoas,RS,12,0.0
08/04/2020,Canoas,RS,12,0.0
23/03/2020,Capão da Canoa,RS,1,
24/03/2020,Capão da Canoa,RS,2,
25/03/2020,Capão da Canoa,RS,2,
26/03/2020,Capão da Canoa,RS,2,
27/03/2020,Capão da Canoa,RS,2,
28/03/2020,Capão da Canoa,RS,2,
29/03/2020,Capão da Canoa,RS,2,
30/03/2020,Capão da Canoa,RS,2,
31/03/2020,Capão da Canoa,RS,2,
01/04/2020,Capão da Canoa,RS,2,0.0
02/04/2020,Capão da Canoa,RS,2,0.0
03/04/2020,Capão da Canoa,RS,2,0.0
04/04/2020,Capão da Canoa,RS,2,0.0
05/04/2020,Capão da Canoa,RS,2,0.0
06/04/2020,Capão da Canoa,RS,2,0.0
07/04/2020,Capão da Canoa,RS,2,0.0
08/04/2020,Capão da Canoa,RS,2,0.0
31/03/2020,Capão do Leão,RS,1,
01/04/2020,Capão do Leão,RS,1,0.0
02/04/2020,Capão do Leão,RS,1,0.0
03/04/2020,Capão do Leão,RS,1,0.0
04/04/2020,Capão do Leão,RS,1,0.0
05/04/2020,Capão do Leão,RS,1,0.0
06/04/2020,Capão do Leão,RS,1,0.0
07/04/2020,Capão do Leão,RS,1,0.0
08/04/2020,Capão do Leão,RS,1,0.0
21/03/2020,Carlos Barbosa,RS,1,
22/03/2020,Carlos Barbosa,RS,1,
23/03/2020,Carlos Barbosa,RS,1,
24/03/2020,Carlos Barbosa,RS,1,
25/03/2020,Carlos Barbosa,RS,1,
26/03/2020,Carlos Barbosa,RS,1,
27/03/2020,Carlos Barbosa,RS,1,
28/03/2020,Carlos Barbosa,RS,1,
29/03/2020,Carlos Barbosa,RS,1,
30/03/2020,Carlos Barbosa,RS,1,
31/03/2020,Carlos Barbosa,RS,1,
01/04/2020,Carlos Barbosa,RS,1,0.0
02/04/2020,Carlos Barbosa,RS,1,0.0
03/04/2020,Carlos Barbosa,RS,1,0.0
