data,municipio,uf,casos confirmados,mortes,fonte
28/03/2020,Bento Gonçalves,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Bento Gonçalves,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Bento Gonçalves,RS,3,,
27/03/2020,Cachoeira do Sul,RS,1,,
28/03/2020,Cachoeira do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Cachoeira do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Cachoeira do Sul,RS,1,,
24/03/2020,Camaquã,RS,1,,
10/03/2020,Campo Bom,RS,1,,
11/03/2020,Campo Bom,RS,1,,
12/03/2020,Campo Bom,RS,1,,
13/03/2020,Campo Bom,RS,1,,
14/03/2020,Campo Bom,RS,1,,
15/03/2020,Campo Bom,RS,1,,
16/03/2020,Campo Bom,RS,1,,
17/03/2020,Campo Bom,RS,1,,
18/03/2020,Campo Bom,RS,2,,
19/03/2020,Campo Bom,RS,2,,
20/03/2020,Campo Bom,RS,2,,
21/03/2020,Campo Bom,RS,2,,
22/03/2020,Campo Bom,RS,2,,
23/03/2020,Campo Bom,RS,2,,
24/03/2020,Campo Bom,RS,2,,
25/03/2020,Campo Bom,RS,2,,
26/03/2020,Campo Bom,RS,2,,
27/03/2020,Campo Bom,RS,2,,
28/03/2020,Campo Bom,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Campo Bom,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Campo Bom,RS,2,,
28/03/2020,Canguçu,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Canguçu,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Canguçu,RS,1,,
21/03/2020,Canoas,RS,2,,
22/03/2020,Canoas,RS,3,,
23/03/2020,Canoas,RS,5,,
24/03/2020,Canoas,RS,5,,
25/03/2020,Canoas,RS,6,,
26/03/2020,Canoas,RS,6,,
27/03/2020,Canoas,RS,7,,
28/03/2020,Canoas,RS,7,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Canoas,RS,8,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Canoas,RS,8,,
23/03/2020,Capão da Canoa,RS,1,,
24/03/2020,Capão da Canoa,RS,2,,
25/03/2020,Capão da Canoa,RS,2,,
26/03/2020,Capão da Canoa,RS,2,,
27/03/2020,Capão da Canoa,RS,2,,
28/03/2020,Capão da Canoa,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Capão da Canoa,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Capão da Canoa,RS,2,,
21/03/2020,Carlos Barbosa,RS,1,,
22/03/2020,Carlos Barbosa,RS,1,,
23/03/2020,Carlos Barbosa,RS,1,,
24/03/2020,Carlos Barbosa,RS,1,,
25/03/2020,Carlos Barbosa,RS,1,,
26/03/2020,Carlos Barbosa,RS,1,,
27/03/2020,Carlos Barbosa,RS,1,,
28/03/2020,Carlos Barbosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Carlos Barbosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Carlos Barbosa,RS,1,,
11/03/2020,Caxias do Sul,RS,1,,
12/03/2020,Caxias do Sul,RS,1,,
13/03/2020,Caxias do Sul,RS,1,,
14/03/2020,Caxias do Sul,RS,1,,
15/03/2020,Caxias do Sul,RS,1,,
16/03/2020,Caxias do Sul,RS,2,,
17/03/2020,Caxias do Sul,RS,2,,
18/03/2020,Caxias do Sul,RS,2,,
19/03/2020,Caxias do Sul,RS,2,,
20/03/2020,Caxias do Sul,RS,2,,
21/03/2020,Caxias do Sul,RS,2,,
22/03/2020,Caxias do Sul,RS,2,,
23/03/2020,Caxias do Sul,RS,2,,
24/03/2020,Caxias do Sul,RS,2,,
25/03/2020,Caxias do Sul,RS,3,,
26/03/2020,Caxias do Sul,RS,3,,
27/03/2020,Caxias do Sul,RS,6,,
28/03/2020,Caxias do Sul,RS,6,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Caxias do Sul,RS,6,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Caxias do Sul,RS,13,,
25/03/2020,Cerro Grande do Sul,RS,1,,
26/03/2020,Cerro Grande do Sul,RS,1,,
27/03/2020,Cerro Grande do Sul,RS,1,,
28/03/2020,Cerro Grande do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Cerro Grande do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Cerro Grande do Sul,RS,1,,
21/03/2020,Charqueadas,RS,1,,
22/03/2020,Charqueadas,RS,1,,
23/03/2020,Charqueadas,RS,1,,
24/03/2020,Charqueadas,RS,1,,
25/03/2020,Charqueadas,RS,1,,
26/03/2020,Charqueadas,RS,1,,
27/03/2020,Charqueadas,RS,1,,
28/03/2020,Charqueadas,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Charqueadas,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Charqueadas,RS,1,,
23/03/2020,Cruzeiro do Sul,RS,1,,
24/03/2020,Cruzeiro do Sul,RS,1,,
25/03/2020,Cruzeiro do Sul,RS,1,,
26/03/2020,Cruzeiro do Sul,RS,1,,
27/03/2020,Cruzeiro do Sul,RS,1,,
28/03/2020,Cruzeiro do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Cruzeiro do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Cruzeiro do Sul,RS,1,,
21/03/2020,Dois Irmãos,RS,1,,
22/03/2020,Dois Irmãos,RS,1,,
23/03/2020,Dois Irmãos,RS,1,,
24/03/2020,Dois Irmãos,RS,1,,
25/03/2020,Dois Irmãos,RS,1,,
26/03/2020,Dois Irmãos,RS,1,,
27/03/2020,Dois Irmãos,RS,1,,
28/03/2020,Dois Irmãos,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Dois Irmãos,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Dois Irmãos,RS,1,,
25/03/2020,Dom Pedrito,RS,1,,
26/03/2020,Dom Pedrito,RS,1,,
27/03/2020,Dom Pedrito,RS,1,,
28/03/2020,Dom Pedrito,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Dom Pedrito,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Dom Pedrito,RS,1,,
21/03/2020,Eldorado do Sul,RS,1,,
22/03/2020,Eldorado do Sul,RS,1,,
23/03/2020,Eldorado do Sul,RS,1,,
24/03/2020,Eldorado do Sul,RS,1,,
25/03/2020,Eldorado do Sul,RS,1,,
26/03/2020,Eldorado do Sul,RS,1,,
27/03/2020,Eldorado do Sul,RS,1,,
28/03/2020,Eldorado do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Eldorado do Sul,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Eldorado do Sul,RS,1,,
19/03/2020,Erechim,RS,1,,
20/03/2020,Erechim,RS,3,,
21/03/2020,Erechim,RS,3,,
22/03/2020,Erechim,RS,3,,
23/03/2020,Erechim,RS,3,,
24/03/2020,Erechim,RS,3,,
25/03/2020,Erechim,RS,3,,
26/03/2020,Erechim,RS,3,,
27/03/2020,Erechim,RS,3,,
28/03/2020,Erechim,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Erechim,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Erechim,RS,3,,
21/03/2020,Estância Velha,RS,1,,
22/03/2020,Estância Velha,RS,1,,
23/03/2020,Estância Velha,RS,1,,
24/03/2020,Estância Velha,RS,1,,
25/03/2020,Estância Velha,RS,1,,
26/03/2020,Estância Velha,RS,1,,
27/03/2020,Estância Velha,RS,2,,
28/03/2020,Estância Velha,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Estância Velha,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Estância Velha,RS,2,,
21/03/2020,Estrela,RS,1,,
22/03/2020,Estrela,RS,1,,
23/03/2020,Estrela,RS,1,,
24/03/2020,Estrela,RS,1,,
25/03/2020,Estrela,RS,1,,
26/03/2020,Estrela,RS,1,,
27/03/2020,Estrela,RS,1,,
28/03/2020,Estrela,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Estrela,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Estrela,RS,1,,
18/03/2020,Farroupilha,RS,1,,
19/03/2020,Farroupilha,RS,1,,
20/03/2020,Farroupilha,RS,1,,
21/03/2020,Farroupilha,RS,1,,
22/03/2020,Farroupilha,RS,1,,
23/03/2020,Farroupilha,RS,1,,
24/03/2020,Farroupilha,RS,1,,
25/03/2020,Farroupilha,RS,1,,
26/03/2020,Farroupilha,RS,1,,
27/03/2020,Farroupilha,RS,1,,
28/03/2020,Farroupilha,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Farroupilha,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Farroupilha,RS,1,,
24/03/2020,Garibaldi,RS,1,,
25/03/2020,Garibaldi,RS,1,,
26/03/2020,Garibaldi,RS,1,,
27/03/2020,Garibaldi,RS,1,,
28/03/2020,Garibaldi,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Garibaldi,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Garibaldi,RS,1,,
25/03/2020,Gravataí,RS,1,,
26/03/2020,Gravataí,RS,1,,
27/03/2020,Gravataí,RS,1,,
28/03/2020,Gravataí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Gravataí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Gravataí,RS,1,,
20/03/2020,Ivoti,RS,2,,
21/03/2020,Ivoti,RS,2,,
22/03/2020,Ivoti,RS,2,,
23/03/2020,Ivoti,RS,2,,
24/03/2020,Ivoti,RS,2,,
25/03/2020,Ivoti,RS,2,,
26/03/2020,Ivoti,RS,2,,
27/03/2020,Ivoti,RS,2,,
28/03/2020,Ivoti,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Ivoti,RS,3,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Ivoti,RS,3,,
21/03/2020,Lajeado,RS,1,,
22/03/2020,Lajeado,RS,2,,
23/03/2020,Lajeado,RS,3,,
24/03/2020,Lajeado,RS,5,,
25/03/2020,Lajeado,RS,5,,
26/03/2020,Lajeado,RS,5,,
27/03/2020,Lajeado,RS,5,,
28/03/2020,Lajeado,RS,5,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Lajeado,RS,5,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Lajeado,RS,5,,
27/03/2020,Marau,RS,1,,
28/03/2020,Marau,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Marau,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Marau,RS,1,,
27/03/2020,Nova Palma,RS,1,,
28/03/2020,Nova Palma,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Nova Palma,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Nova Palma,RS,1,,
29/03/2020,Novo Hamburgo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Novo Hamburgo,RS,2,,
23/03/2020,Osório,RS,1,,
24/03/2020,Osório,RS,1,,
25/03/2020,Osório,RS,1,,
26/03/2020,Osório,RS,1,,
27/03/2020,Osório,RS,1,,
28/03/2020,Osório,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Osório,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Osório,RS,1,,
24/03/2020,Paraí,RS,1,,
25/03/2020,Paraí,RS,1,,
26/03/2020,Paraí,RS,1,,
27/03/2020,Paraí,RS,1,,
28/03/2020,Paraí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Paraí,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Paraí,RS,1,,
27/03/2020,Passo Fundo,RS,1,,
28/03/2020,Passo Fundo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Passo Fundo,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Passo Fundo,RS,1,,
25/03/2020,Pelotas,RS,1,,
26/03/2020,Pelotas,RS,1,,
27/03/2020,Pelotas,RS,2,,
28/03/2020,Pelotas,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Pelotas,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Pelotas,RS,2,,
27/03/2020,Piratini,RS,1,,
28/03/2020,Piratini,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Piratini,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Piratini,RS,1,,
11/03/2020,Porto Alegre,RS,2,,
12/03/2020,Porto Alegre,RS,2,,
13/03/2020,Porto Alegre,RS,2,,
14/03/2020,Porto Alegre,RS,5,,
15/03/2020,Porto Alegre,RS,5,,
16/03/2020,Porto Alegre,RS,8,,https://saude.rs.gov.br/upload/arquivos/202003/16185550-informe-epidemiologico-rs-2019-ncov-16-03-2020.pdf
17/03/2020,Porto Alegre,RS,16,,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2020/03/17/porto-alegre-passa-de-8-para-16-casos-confirmados-de-coronavirus-segundo-prefeitura-total-do-estado-e-de-19.ghtml
18/03/2020,Porto Alegre,RS,21,,https://saude.rs.gov.br/upload/arquivos/202003/18194748-informe-epidemiologico-rs-2019-ncov-18-03-2020.pdf
19/03/2020,Porto Alegre,RS,22,,
20/03/2020,Porto Alegre,RS,25,,https://saude.rs.gov.br/coronavirus-informe-epidemiologico
21/03/2020,Porto Alegre,RS,35,,
22/03/2020,Porto Alegre,RS,38,,
23/03/2020,Porto Alegre,RS,41,,
24/03/2020,Porto Alegre,RS,47,,
25/03/2020,Porto Alegre,RS,87,1,
26/03/2020,Porto Alegre,RS,87,2,
27/03/2020,Porto Alegre,RS,107,2,
28/03/2020,Porto Alegre,RS,133,2,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Porto Alegre,RS,143,2,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Porto Alegre,RS,143,4,
23/03/2020,Rio Grande,RS,1,,
24/03/2020,Rio Grande,RS,1,,
25/03/2020,Rio Grande,RS,2,,
26/03/2020,Rio Grande,RS,2,,
27/03/2020,Rio Grande,RS,2,,
28/03/2020,Rio Grande,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Rio Grande,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Rio Grande,RS,2,,
27/03/2020,Rolante,RS,1,,
28/03/2020,Rolante,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Rolante,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Rolante,RS,1,,
21/03/2020,Sant'ana do Livramento,RS,2,,
22/03/2020,Sant'ana do Livramento,RS,2,,
23/03/2020,Sant'ana do Livramento,RS,3,,
24/03/2020,Sant'ana do Livramento,RS,3,,
25/03/2020,Sant'ana do Livramento,RS,4,,
26/03/2020,Sant'ana do Livramento,RS,4,,
27/03/2020,Sant'ana do Livramento,RS,4,,
28/03/2020,Sant'ana do Livramento,RS,4,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Sant'ana do Livramento,RS,4,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Sant'ana do Livramento,RS,4,,
21/03/2020,Santa Maria,RS,1,,
22/03/2020,Santa Maria,RS,1,,
23/03/2020,Santa Maria,RS,2,,
24/03/2020,Santa Maria,RS,2,,
25/03/2020,Santa Maria,RS,2,,
26/03/2020,Santa Maria,RS,2,,
27/03/2020,Santa Maria,RS,2,,
28/03/2020,Santa Maria,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Santa Maria,RS,2,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Santa Maria,RS,2,,
27/03/2020,Santa Rosa,RS,1,,
28/03/2020,Santa Rosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-226-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8c798nb02mc01rze9bmrm9m.html
29/03/2020,Santa Rosa,RS,1,,https://gauchazh.clicrbs.com.br/coronavirus-servico/noticia/2020/03/chega-a-239-o-numero-de-casos-confirmados-de-coronavirus-no-rio-grande-do-sul-ck8dpw4y302rd01rz767dd7lj.html
30/03/2020,Santa Rosa,RS,1,,
